source_id,paragraph_id,paragraph_role,run_index,raw_text,normalized_text,font_ascii,font_hAnsi,font_eastAsia,font_cs,font_size_pt,bold,italic,color,highlight,superscript,subscript,underline,xml_space_preserve,preceding_whitespace,following_whitespace,instruction_or_specimen,visible_black_or_red,semantic_role,applies_to_manuscript,notes
HFUT_REF_DOC,P018,MANUSCRIPT_FORMAT_INSTRUCTION,5,序号,序号,,,,宋体;SimSun,INHERITED_OR_UNSET,TRUE,FALSE,FF0000,,FALSE,FALSE,,FALSE,,,RED_INSTRUCTION_RUN,RED,RED_INSTRUCTIONAL_ANNOTATION,NO,LibreOffice-derived OOXML inspection of hash-verified legacy source; inherited properties remain explicit as such.
HFUT_REF_DOC,P018,MANUSCRIPT_FORMAT_INSTRUCTION,6,],],,,,,INHERITED_OR_UNSET,TRUE,FALSE,FF0000,,FALSE,FALSE,,FALSE,,,RED_INSTRUCTION_RUN,RED,RED_INSTRUCTIONAL_ANNOTATION,NO,LibreOffice-derived OOXML inspection of hash-verified legacy source; inherited properties remain explicit as such.
HFUT_REF_DOC,P018,MANUSCRIPT_FORMAT_INSTRUCTION,7,作者（,作者（,,,,宋体;SimSun,INHERITED_OR_UNSET,TRUE,FALSE,FF0000,,FALSE,FALSE,,FALSE,,,RED_INSTRUCTION_RUN,RED,RED_INSTRUCTIONAL_ANNOTATION,NO,LibreOffice-derived OOXML inspection of hash-verified legacy source; inherited properties remain explicit as such.
HFUT_REF_DOC,P018,MANUSCRIPT_FORMAT_INSTRUCTION,8,格式要求同期刊,格式要求同期刊,,,,宋体;SimSun,INHERITED_OR_UNSET,TRUE,FALSE,FF0000,,FALSE,FALSE,,FALSE,,,RED_INSTRUCTION_RUN,RED,RED_INSTRUCTIONAL_ANNOTATION,NO,LibreOffice-derived OOXML inspection of hash-verified legacy source; inherited properties remain explicit as such.
HFUT_REF_DOC,P018,MANUSCRIPT_FORMAT_INSTRUCTION,9,）,）,,,,宋体;SimSun,INHERITED_OR_UNSET,TRUE,FALSE,FF0000,,FALSE,FALSE,,FALSE,,,RED_INSTRUCTION_RUN,RED,RED_INSTRUCTIONAL_ANNOTATION,NO,LibreOffice-derived OOXML inspection of hash-verified legacy source; inherited properties remain explicit as such.
HFUT_REF_DOC,P018,MANUSCRIPT_FORMAT_INSTRUCTION,10,.,.,,,,,INHERITED_OR_UNSET,TRUE,FALSE,FF0000,,FALSE,FALSE,,FALSE,,,RED_INSTRUCTION_RUN,RED,RED_INSTRUCTIONAL_ANNOTATION,NO,LibreOffice-derived OOXML inspection of hash-verified legacy source; inherited properties remain explicit as such.
HFUT_REF_DOC,P018,MANUSCRIPT_FORMAT_INSTRUCTION,11,题名,题名,,,,宋体;SimSun,INHERITED_OR_UNSET,TRUE,FALSE,FF0000,,FALSE,FALSE,,FALSE,,,RED_INSTRUCTION_RUN,RED,RED_INSTRUCTIONAL_ANNOTATION,NO,LibreOffice-derived OOXML inspection of hash-verified legacy source; inherited properties remain explicit as such.
HFUT_REF_DOC,P018,MANUSCRIPT_FORMAT_INSTRUCTION,12,[C]//,[C]//,,,,,INHERITED_OR_UNSET,TRUE,FALSE,FF0000,,FALSE,FALSE,,FALSE,,,RED_INSTRUCTION_RUN,RED,RED_INSTRUCTIONAL_ANNOTATION,NO,LibreOffice-derived OOXML inspection of hash-verified legacy source; inherited properties remain explicit as such.
HFUT_REF_DOC,P018,MANUSCRIPT_FORMAT_INSTRUCTION,13,编者,编者,,,,宋体;SimSun,INHERITED_OR_UNSET,TRUE,FALSE,FF0000,,FALSE,FALSE,,FALSE,,,RED_INSTRUCTION_RUN,RED,RED_INSTRUCTIONAL_ANNOTATION,NO,LibreOffice-derived OOXML inspection of hash-verified legacy source; inherited properties remain explicit as such.
HFUT_REF_DOC,P018,MANUSCRIPT_FORMAT_INSTRUCTION,14,.,.,,,,,INHERITED_OR_UNSET,TRUE,FALSE,FF0000,,FALSE,FALSE,,FALSE,,,RED_INSTRUCTION_RUN,RED,RED_INSTRUCTIONAL_ANNOTATION,NO,LibreOffice-derived OOXML inspection of hash-verified legacy source; inherited properties remain explicit as such.
HFUT_REF_DOC,P018,MANUSCRIPT_FORMAT_INSTRUCTION,15,论文集名,论文集名,,,,宋体;SimSun,INHERITED_OR_UNSET,TRUE,FALSE,FF0000,,FALSE,FALSE,,FALSE,,,RED_INSTRUCTION_RUN,RED,RED_INSTRUCTIONAL_ANNOTATION,NO,LibreOffice-derived OOXML inspection of hash-verified legacy source; inherited properties remain explicit as such.
HFUT_REF_DOC,P018,MANUSCRIPT_FORMAT_INSTRUCTION,16,（会议名称）,（会议名称）,,,,宋体;SimSun,INHERITED_OR_UNSET,TRUE,FALSE,FF0000,,FALSE,FALSE,,FALSE,,,RED_INSTRUCTION_RUN,RED,RED_INSTRUCTIONAL_ANNOTATION,NO,LibreOffice-derived OOXML inspection of hash-verified legacy source; inherited properties remain explicit as such.
HFUT_REF_DOC,P018,MANUSCRIPT_FORMAT_INSTRUCTION,17,.,.,,,,,INHERITED_OR_UNSET,TRUE,FALSE,FF0000,,FALSE,FALSE,,FALSE,,,RED_INSTRUCTION_RUN,RED,RED_INSTRUCTIONAL_ANNOTATION,NO,LibreOffice-derived OOXML inspection of hash-verified legacy source; inherited properties remain explicit as such.
HFUT_REF_DOC,P018,MANUSCRIPT_FORMAT_INSTRUCTION,18,出版地,出版地,,,,宋体;SimSun,INHERITED_OR_UNSET,TRUE,FALSE,FF0000,,FALSE,FALSE,,FALSE,,,RED_INSTRUCTION_RUN,RED,RED_INSTRUCTIONAL_ANNOTATION,NO,LibreOffice-derived OOXML inspection of hash-verified legacy source; inherited properties remain explicit as such.
HFUT_REF_DOC,P018,MANUSCRIPT_FORMAT_INSTRUCTION,19,:,:,,,,,INHERITED_OR_UNSET,TRUE,FALSE,FF0000,,FALSE,FALSE,,FALSE,,,RED_INSTRUCTION_RUN,RED,RED_INSTRUCTIONAL_ANNOTATION,NO,LibreOffice-derived OOXML inspection of hash-verified legacy source; inherited properties remain explicit as such.
HFUT_REF_DOC,P018,MANUSCRIPT_FORMAT_INSTRUCTION,20,出版者,出版者,,,,宋体;SimSun,INHERITED_OR_UNSET,TRUE,FALSE,FF0000,,FALSE,FALSE,,FALSE,,,RED_INSTRUCTION_RUN,RED,RED_INSTRUCTIONAL_ANNOTATION,NO,LibreOffice-derived OOXML inspection of hash-verified legacy source; inherited properties remain explicit as such.
HFUT_REF_DOC,P018,MANUSCRIPT_FORMAT_INSTRUCTION,21,",",",",,,,,INHERITED_OR_UNSET,TRUE,FALSE,FF0000,,FALSE,FALSE,,FALSE,,,RED_INSTRUCTION_RUN,RED,RED_INSTRUCTIONAL_ANNOTATION,NO,LibreOffice-derived OOXML inspection of hash-verified legacy source; inherited properties remain explicit as such.
HFUT_REF_DOC,P018,MANUSCRIPT_FORMAT_INSTRUCTION,22,出版年,出版年,,,,宋体;SimSun,INHERITED_OR_UNSET,TRUE,FALSE,FF0000,,FALSE,FALSE,,FALSE,,,RED_INSTRUCTION_RUN,RED,RED_INSTRUCTIONAL_ANNOTATION,NO,LibreOffice-derived OOXML inspection of hash-verified legacy source; inherited properties remain explicit as such.
HFUT_REF_DOC,P018,MANUSCRIPT_FORMAT_INSTRUCTION,23,:,:,,,,,INHERITED_OR_UNSET,TRUE,FALSE,FF0000,,FALSE,FALSE,,FALSE,,,RED_INSTRUCTION_RUN,RED,RED_INSTRUCTIONAL_ANNOTATION,NO,LibreOffice-derived OOXML inspection of hash-verified legacy source; inherited properties remain explicit as such.
HFUT_REF_DOC,P018,MANUSCRIPT_FORMAT_INSTRUCTION,24,起止页码,起止页码,,,,宋体;SimSun,INHERITED_OR_UNSET,TRUE,FALSE,FF0000,,FALSE,FALSE,,FALSE,,,RED_INSTRUCTION_RUN,RED,RED_INSTRUCTIONAL_ANNOTATION,NO,LibreOffice-derived OOXML inspection of hash-verified legacy source; inherited properties remain explicit as such.
HFUT_REF_DOC,P018,MANUSCRIPT_FORMAT_INSTRUCTION,25,.,.,,,,,INHERITED_OR_UNSET,TRUE,FALSE,FF0000,,FALSE,FALSE,,FALSE,,,RED_INSTRUCTION_RUN,RED,RED_INSTRUCTIONAL_ANNOTATION,NO,LibreOffice-derived OOXML inspection of hash-verified legacy source; inherited properties remain explicit as such.
HFUT_REF_DOC,P019,MANUSCRIPT_SPECIMEN_CONTENT,1,"[11] Rajyalakshmi P, Sathappan S, Jyothi Rani M, et al. A novel image processing system to recognize and classify images using integrated advanced CNN and FPGA for IoT based applications [C]// 2022 4th International Conference on Inventive Research in Computing Applications","[11] Rajyalakshmi P, Sathappan S, Jyothi Rani M, et al. A novel image processing system to recognize and classify images using integrated advanced CNN and FPGA for IoT based applications [C]// 2022 4th International Conference on Inventive Research in Computing Applications",,,,,7.5,FALSE,FALSE,AUTO_OR_INHERITED,,FALSE,FALSE,,FALSE,,,BLACK_SPECIMEN_RUN,BLACK_OR_INHERITED,REFERENCE_SPECIMEN_OR_INSTRUCTION,YES,LibreOffice-derived OOXML inspection of hash-verified legacy source; inherited properties remain explicit as such.
HFUT_REF_DOC,P019,MANUSCRIPT_SPECIMEN_CONTENT,2,. ,.,,,,,7.5,FALSE,FALSE,AUTO_OR_INHERITED,,FALSE,FALSE,,TRUE,, ,BLACK_SPECIMEN_RUN,BLACK_OR_INHERITED,REFERENCE_SPECIMEN_OR_INSTRUCTION,YES,LibreOffice-derived OOXML inspection of hash-verified legacy source; inherited properties remain explicit as such.
HFUT_REF_DOC,P019,MANUSCRIPT_SPECIMEN_CONTENT,3,"Coimbatore: IEEE,2022:365-368.","Coimbatore: IEEE,2022:365-368.",,,,,7.5,FALSE,FALSE,AUTO_OR_INHERITED,,FALSE,FALSE,,FALSE,,,BLACK_SPECIMEN_RUN,BLACK_OR_INHERITED,REFERENCE_SPECIMEN_OR_INSTRUCTION,YES,LibreOffice-derived OOXML inspection of hash-verified legacy source; inherited properties remain explicit as such.
HFUT_REF_DOC,P020,MANUSCRIPT_SPECIMEN_CONTENT,1,[,[,,,,,7.5,FALSE,FALSE,AUTO_OR_INHERITED,,FALSE,FALSE,,FALSE,,,BLACK_SPECIMEN_RUN,BLACK_OR_INHERITED,REFERENCE_SPECIMEN_OR_INSTRUCTION,YES,LibreOffice-derived OOXML inspection of hash-verified legacy source; inherited properties remain explicit as such.
HFUT_REF_DOC,P020,MANUSCRIPT_SPECIMEN_CONTENT,2,"12] Fourney M E. Advances in holographic photoelasticity [C]// GottenbergW G. Symposium on Applications of Holography in Mechanics, August23-25, 1971, University of Southern California, Los Angeles, California. New York: ASME, 1971: 17-38.","12] Fourney M E. Advances in holographic photoelasticity [C]// GottenbergW G. Symposium on Applications of Holography in Mechanics, August23-25, 1971, University of Southern California, Los Angeles, California. New York: ASME, 1971: 17-38.",,,,,7.5,FALSE,FALSE,AUTO_OR_INHERITED,,FALSE,FALSE,,FALSE,,,BLACK_SPECIMEN_RUN,BLACK_OR_INHERITED,REFERENCE_SPECIMEN_OR_INSTRUCTION,YES,LibreOffice-derived OOXML inspection of hash-verified legacy source; inherited properties remain explicit as such.
HFUT_REF_DOC,P021,MANUSCRIPT_SPECIMEN_CONTENT,1,[,[,,,,,7.5,FALSE,FALSE,AUTO_OR_INHERITED,,FALSE,FALSE,,FALSE,,,BLACK_SPECIMEN_RUN,BLACK_OR_INHERITED,REFERENCE_SPECIMEN_OR_INSTRUCTION,YES,LibreOffice-derived OOXML inspection of hash-verified legacy source; inherited properties remain explicit as such.
HFUT_REF_DOC,P021,MANUSCRIPT_SPECIMEN_CONTENT,2,13,13,,,,,7.5,FALSE,FALSE,AUTO_OR_INHERITED,,FALSE,FALSE,,FALSE,,,BLACK_SPECIMEN_RUN,BLACK_OR_INHERITED,REFERENCE_SPECIMEN_OR_INSTRUCTION,YES,LibreOffice-derived OOXML inspection of hash-verified legacy source; inherited properties remain explicit as such.
HFUT_REF_DOC,P021,MANUSCRIPT_SPECIMEN_CONTENT,3,] ,],,,,,7.5,FALSE,FALSE,AUTO_OR_INHERITED,,FALSE,FALSE,,TRUE,, ,BLACK_SPECIMEN_RUN,BLACK_OR_INHERITED,REFERENCE_SPECIMEN_OR_INSTRUCTION,YES,LibreOffice-derived OOXML inspection of hash-verified legacy source; inherited properties remain explicit as such.
HFUT_REF_DOC,P021,MANUSCRIPT_SPECIMEN_CONTENT,4,乔晓罡,乔晓罡,,,,,7.5,FALSE,FALSE,AUTO_OR_INHERITED,,FALSE,FALSE,,FALSE,,,BLACK_SPECIMEN_RUN,BLACK_OR_INHERITED,REFERENCE_SPECIMEN_OR_INSTRUCTION,YES,LibreOffice-derived OOXML inspection of hash-verified legacy source; inherited properties remain explicit as such.
HFUT_REF_DOC,P021,MANUSCRIPT_SPECIMEN_CONTENT,5,",",",",,,,,7.5,FALSE,FALSE,AUTO_OR_INHERITED,,FALSE,FALSE,,FALSE,,,BLACK_SPECIMEN_RUN,BLACK_OR_INHERITED,REFERENCE_SPECIMEN_OR_INSTRUCTION,YES,LibreOffice-derived OOXML inspection of hash-verified legacy source; inherited properties remain explicit as such.
HFUT_REF_DOC,P021,MANUSCRIPT_SPECIMEN_CONTENT,6,李文静,李文静,,,,,7.5,FALSE,FALSE,AUTO_OR_INHERITED,,FALSE,FALSE,,FALSE,,,BLACK_SPECIMEN_RUN,BLACK_OR_INHERITED,REFERENCE_SPECIMEN_OR_INSTRUCTION,YES,LibreOffice-derived OOXML inspection of hash-verified legacy source; inherited properties remain explicit as such.
HFUT_REF_DOC,P021,MANUSCRIPT_SPECIMEN_CONTENT,7,.,.,,,,,7.5,FALSE,FALSE,AUTO_OR_INHERITED,,FALSE,FALSE,,FALSE,,,BLACK_SPECIMEN_RUN,BLACK_OR_INHERITED,REFERENCE_SPECIMEN_OR_INSTRUCTION,YES,LibreOffice-derived OOXML inspection of hash-verified legacy source; inherited properties remain explicit as such.
HFUT_REF_DOC,P021,MANUSCRIPT_SPECIMEN_CONTENT,8,从一些国家雨水利用情况谈我国的雨水利用,从一些国家雨水利用情况谈我国的雨水利用,,,,,7.5,FALSE,FALSE,AUTO_OR_INHERITED,,FALSE,FALSE,,FALSE,,,BLACK_SPECIMEN_RUN,BLACK_OR_INHERITED,REFERENCE_SPECIMEN_OR_INSTRUCTION,YES,LibreOffice-derived OOXML inspection of hash-verified legacy source; inherited properties remain explicit as such.
HFUT_REF_DOC,P021,MANUSCRIPT_SPECIMEN_CONTENT,9,[C]// ,[C]//,,,,,7.5,FALSE,FALSE,AUTO_OR_INHERITED,,FALSE,FALSE,,TRUE,, ,BLACK_SPECIMEN_RUN,BLACK_OR_INHERITED,REFERENCE_SPECIMEN_OR_INSTRUCTION,YES,LibreOffice-derived OOXML inspection of hash-verified legacy source; inherited properties remain explicit as such.
HFUT_REF_DOC,P021,MANUSCRIPT_SPECIMEN_CONTENT,10,“,“,宋体;SimSun,宋体;SimSun,,宋体;SimSun,7.5,FALSE,FALSE,AUTO_OR_INHERITED,,FALSE,FALSE,,FALSE,,,BLACK_SPECIMEN_RUN,BLACK_OR_INHERITED,REFERENCE_SPECIMEN_OR_INSTRUCTION,YES,LibreOffice-derived OOXML inspection of hash-verified legacy source; inherited properties remain explicit as such.
HFUT_REF_DOC,P021,MANUSCRIPT_SPECIMEN_CONTENT,11,建设资源节约型、环境友好型社会”高层论坛论文集,建设资源节约型、环境友好型社会”高层论坛论文集,,,,,7.5,FALSE,FALSE,AUTO_OR_INHERITED,,FALSE,FALSE,,FALSE,,,BLACK_SPECIMEN_RUN,BLACK_OR_INHERITED,REFERENCE_SPECIMEN_OR_INSTRUCTION,YES,LibreOffice-derived OOXML inspection of hash-verified legacy source; inherited properties remain explicit as such.
HFUT_REF_DOC,P021,MANUSCRIPT_SPECIMEN_CONTENT,12,.,.,,,,,7.5,FALSE,FALSE,AUTO_OR_INHERITED,,FALSE,FALSE,,FALSE,,,BLACK_SPECIMEN_RUN,BLACK_OR_INHERITED,REFERENCE_SPECIMEN_OR_INSTRUCTION,YES,LibreOffice-derived OOXML inspection of hash-verified legacy source; inherited properties remain explicit as such.
HFUT_REF_DOC,P021,MANUSCRIPT_SPECIMEN_CONTENT,13,陕西,陕西,,,,,7.5,FALSE,FALSE,AUTO_OR_INHERITED,,FALSE,FALSE,,FALSE,,,BLACK_SPECIMEN_RUN,BLACK_OR_INHERITED,REFERENCE_SPECIMEN_OR_INSTRUCTION,YES,LibreOffice-derived OOXML inspection of hash-verified legacy source; inherited properties remain explicit as such.
HFUT_REF_DOC,P021,MANUSCRIPT_SPECIMEN_CONTENT,14,:,:,,,,,7.5,FALSE,FALSE,AUTO_OR_INHERITED,,FALSE,FALSE,,FALSE,,,BLACK_SPECIMEN_RUN,BLACK_OR_INHERITED,REFERENCE_SPECIMEN_OR_INSTRUCTION,YES,LibreOffice-derived OOXML inspection of hash-verified legacy source; inherited properties remain explicit as such.
HFUT_REF_DOC,P021,MANUSCRIPT_SPECIMEN_CONTENT,15,西安地图出版社,西安地图出版社,,,,,7.5,FALSE,FALSE,AUTO_OR_INHERITED,,FALSE,FALSE,,FALSE,,,BLACK_SPECIMEN_RUN,BLACK_OR_INHERITED,REFERENCE_SPECIMEN_OR_INSTRUCTION,YES,LibreOffice-derived OOXML inspection of hash-verified legacy source; inherited properties remain explicit as such.
HFUT_REF_DOC,P021,MANUSCRIPT_SPECIMEN_CONTENT,16,",2007:239-242.",",2007:239-242.",,,,,7.5,FALSE,FALSE,AUTO_OR_INHERITED,,FALSE,FALSE,,FALSE,,,BLACK_SPECIMEN_RUN,BLACK_OR_INHERITED,REFERENCE_SPECIMEN_OR_INSTRUCTION,YES,LibreOffice-derived OOXML inspection of hash-verified legacy source; inherited properties remain explicit as such.
HFUT_REF_DOC,P022,MANUSCRIPT_SPECIMEN_CONTENT,1,[,[,,,,,7.5,FALSE,FALSE,AUTO_OR_INHERITED,,FALSE,FALSE,,FALSE,,,BLACK_SPECIMEN_RUN,BLACK_OR_INHERITED,REFERENCE_SPECIMEN_OR_INSTRUCTION,YES,LibreOffice-derived OOXML inspection of hash-verified legacy source; inherited properties remain explicit as such.
HFUT_REF_DOC,P022,MANUSCRIPT_SPECIMEN_CONTENT,2,14] ,14],,,,,7.5,FALSE,FALSE,AUTO_OR_INHERITED,,FALSE,FALSE,,TRUE,, ,BLACK_SPECIMEN_RUN,BLACK_OR_INHERITED,REFERENCE_SPECIMEN_OR_INSTRUCTION,YES,LibreOffice-derived OOXML inspection of hash-verified legacy source; inherited properties remain explicit as such.
HFUT_REF_DOC,P022,MANUSCRIPT_SPECIMEN_CONTENT,3,肖希明,肖希明,,,,,7.5,FALSE,FALSE,AUTO_OR_INHERITED,,FALSE,FALSE,,FALSE,,,BLACK_SPECIMEN_RUN,BLACK_OR_INHERITED,REFERENCE_SPECIMEN_OR_INSTRUCTION,YES,LibreOffice-derived OOXML inspection of hash-verified legacy source; inherited properties remain explicit as such.
HFUT_REF_DOC,P022,MANUSCRIPT_SPECIMEN_CONTENT,4,",",",",,,,,7.5,FALSE,FALSE,AUTO_OR_INHERITED,,FALSE,FALSE,,FALSE,,,BLACK_SPECIMEN_RUN,BLACK_OR_INHERITED,REFERENCE_SPECIMEN_OR_INSTRUCTION,YES,LibreOffice-derived OOXML inspection of hash-verified legacy source; inherited properties remain explicit as such.
HFUT_REF_DOC,P022,MANUSCRIPT_SPECIMEN_CONTENT,5,石庆功,石庆功,,,,,7.5,FALSE,FALSE,AUTO_OR_INHERITED,,FALSE,FALSE,,FALSE,,,BLACK_SPECIMEN_RUN,BLACK_OR_INHERITED,REFERENCE_SPECIMEN_OR_INSTRUCTION,YES,LibreOffice-derived OOXML inspection of hash-verified legacy source; inherited properties remain explicit as such.
HFUT_REF_DOC,P022,MANUSCRIPT_SPECIMEN_CONTENT,6,",",",",,,,,7.5,FALSE,FALSE,AUTO_OR_INHERITED,,FALSE,FALSE,,FALSE,,,BLACK_SPECIMEN_RUN,BLACK_OR_INHERITED,REFERENCE_SPECIMEN_OR_INSTRUCTION,YES,LibreOffice-derived OOXML inspection of hash-verified legacy source; inherited properties remain explicit as such.
HFUT_REF_DOC,P022,MANUSCRIPT_SPECIMEN_CONTENT,7,刘奕,刘奕,,,,,7.5,FALSE,FALSE,AUTO_OR_INHERITED,,FALSE,FALSE,,FALSE,,,BLACK_SPECIMEN_RUN,BLACK_OR_INHERITED,REFERENCE_SPECIMEN_OR_INSTRUCTION,YES,LibreOffice-derived OOXML inspection of hash-verified legacy source; inherited properties remain explicit as such.
HFUT_REF_DOC,P022,MANUSCRIPT_SPECIMEN_CONTENT,8,.,.,,,,,7.5,FALSE,FALSE,AUTO_OR_INHERITED,,FALSE,FALSE,,FALSE,,,BLACK_SPECIMEN_RUN,BLACK_OR_INHERITED,REFERENCE_SPECIMEN_OR_INSTRUCTION,YES,LibreOffice-derived OOXML inspection of hash-verified legacy source; inherited properties remain explicit as such.
HFUT_REF_DOC,P022,MANUSCRIPT_SPECIMEN_CONTENT,9,民国图书馆学教育的社会贡献,民国图书馆学教育的社会贡献,,,,,7.5,FALSE,FALSE,AUTO_OR_INHERITED,,FALSE,FALSE,,FALSE,,,BLACK_SPECIMEN_RUN,BLACK_OR_INHERITED,REFERENCE_SPECIMEN_OR_INSTRUCTION,YES,LibreOffice-derived OOXML inspection of hash-verified legacy source; inherited properties remain explicit as such.
HFUT_REF_DOC,P022,MANUSCRIPT_SPECIMEN_CONTENT,10,[C]//,[C]//,,,,,7.5,FALSE,FALSE,AUTO_OR_INHERITED,,FALSE,FALSE,,FALSE,,,BLACK_SPECIMEN_RUN,BLACK_OR_INHERITED,REFERENCE_SPECIMEN_OR_INSTRUCTION,YES,LibreOffice-derived OOXML inspection of hash-verified legacy source; inherited properties remain explicit as such.
HFUT_REF_DOC,P022,MANUSCRIPT_SPECIMEN_CONTENT,11,纪念北京大学图书馆学教育,纪念北京大学图书馆学教育,,,,,7.5,FALSE,FALSE,AUTO_OR_INHERITED,,FALSE,FALSE,,FALSE,,,BLACK_SPECIMEN_RUN,BLACK_OR_INHERITED,REFERENCE_SPECIMEN_OR_INSTRUCTION,YES,LibreOffice-derived OOXML inspection of hash-verified legacy source; inherited properties remain explicit as such.
HFUT_REF_DOC,P022,MANUSCRIPT_SPECIMEN_CONTENT,12,100,100,,,,,7.5,FALSE,FALSE,AUTO_OR_INHERITED,,FALSE,FALSE,,FALSE,,,BLACK_SPECIMEN_RUN,BLACK_OR_INHERITED,REFERENCE_SPECIMEN_OR_INSTRUCTION,YES,LibreOffice-derived OOXML inspection of hash-verified legacy source; inherited properties remain explicit as such.
HFUT_REF_DOC,P022,MANUSCRIPT_SPECIMEN_CONTENT,13,周年研讨会论文集,周年研讨会论文集,,,,,7.5,FALSE,FALSE,AUTO_OR_INHERITED,,FALSE,FALSE,,FALSE,,,BLACK_SPECIMEN_RUN,BLACK_OR_INHERITED,REFERENCE_SPECIMEN_OR_INSTRUCTION,YES,LibreOffice-derived OOXML inspection of hash-verified legacy source; inherited properties remain explicit as such.
HFUT_REF_DOC,P022,MANUSCRIPT_SPECIMEN_CONTENT,14,.,.,,,,,7.5,FALSE,FALSE,AUTO_OR_INHERITED,,FALSE,FALSE,,FALSE,,,BLACK_SPECIMEN_RUN,BLACK_OR_INHERITED,REFERENCE_SPECIMEN_OR_INSTRUCTION,YES,LibreOffice-derived OOXML inspection of hash-verified legacy source; inherited properties remain explicit as such.
HFUT_REF_DOC,P022,MANUSCRIPT_SPECIMEN_CONTENT,15,北京,北京,,,,,7.5,FALSE,FALSE,AUTO_OR_INHERITED,,FALSE,FALSE,,FALSE,,,BLACK_SPECIMEN_RUN,BLACK_OR_INHERITED,REFERENCE_SPECIMEN_OR_INSTRUCTION,YES,LibreOffice-derived OOXML inspection of hash-verified legacy source; inherited properties remain explicit as such.
HFUT_REF_DOC,P022,MANUSCRIPT_SPECIMEN_CONTENT,16,:,:,,,,,7.5,FALSE,FALSE,AUTO_OR_INHERITED,,FALSE,FALSE,,FALSE,,,BLACK_SPECIMEN_RUN,BLACK_OR_INHERITED,REFERENCE_SPECIMEN_OR_INSTRUCTION,YES,LibreOffice-derived OOXML inspection of hash-verified legacy source; inherited properties remain explicit as such.
HFUT_REF_DOC,P022,MANUSCRIPT_SPECIMEN_CONTENT,17,北京大学信息管理系,北京大学信息管理系,,,,,7.5,FALSE,FALSE,AUTO_OR_INHERITED,,FALSE,FALSE,,FALSE,,,BLACK_SPECIMEN_RUN,BLACK_OR_INHERITED,REFERENCE_SPECIMEN_OR_INSTRUCTION,YES,LibreOffice-derived OOXML inspection of hash-verified legacy source; inherited properties remain explicit as such.
HFUT_REF_DOC,P022,MANUSCRIPT_SPECIMEN_CONTENT,18,",",",",,,,,7.5,FALSE,FALSE,AUTO_OR_INHERITED,,FALSE,FALSE,,FALSE,,,BLACK_SPECIMEN_RUN,BLACK_OR_INHERITED,REFERENCE_SPECIMEN_OR_INSTRUCTION,YES,LibreOffice-derived OOXML inspection of hash-verified legacy source; inherited properties remain explicit as such.
HFUT_REF_DOC,P022,MANUSCRIPT_SPECIMEN_CONTENT,19,2024:134-147,2024:134-147,,,,,7.5,FALSE,FALSE,AUTO_OR_INHERITED,,FALSE,FALSE,,FALSE,,,BLACK_SPECIMEN_RUN,BLACK_OR_INHERITED,REFERENCE_SPECIMEN_OR_INSTRUCTION,YES,LibreOffice-derived OOXML inspection of hash-verified legacy source; inherited properties remain explicit as such.
HFUT_REF_DOC,P022,MANUSCRIPT_SPECIMEN_CONTENT,20,.,.,,,,,7.5,FALSE,FALSE,AUTO_OR_INHERITED,,FALSE,FALSE,,FALSE,,,BLACK_SPECIMEN_RUN,BLACK_OR_INHERITED,REFERENCE_SPECIMEN_OR_INSTRUCTION,YES,LibreOffice-derived OOXML inspection of hash-verified legacy source; inherited properties remain explicit as such.
HFUT_REF_DOC,P023,MANUSCRIPT_FORMAT_INSTRUCTION,1,四,四,,,,宋体;SimSun,INHERITED_OR_UNSET,TRUE,FALSE,FF0000,,FALSE,FALSE,,FALSE,,,RED_INSTRUCTION_RUN,RED,RED_INSTRUCTIONAL_ANNOTATION,NO,LibreOffice-derived OOXML inspection of hash-verified legacy source; inherited properties remain explicit as such.
HFUT_REF_DOC,P023,MANUSCRIPT_FORMAT_INSTRUCTION,2, ,,,,Times New Roman,Times New Roman,INHERITED_OR_UNSET,TRUE,FALSE,FF0000,,FALSE,FALSE,,TRUE, , ,RED_INSTRUCTION_RUN,RED,RED_INSTRUCTIONAL_ANNOTATION,NO,LibreOffice-derived OOXML inspection of hash-verified legacy source; inherited properties remain explicit as such.
HFUT_REF_DOC,P023,MANUSCRIPT_FORMAT_INSTRUCTION,3,学位论文：,学位论文：,,,,宋体;SimSun,INHERITED_OR_UNSET,TRUE,FALSE,FF0000,,FALSE,FALSE,,FALSE,,,RED_INSTRUCTION_RUN,RED,RED_INSTRUCTIONAL_ANNOTATION,NO,LibreOffice-derived OOXML inspection of hash-verified legacy source; inherited properties remain explicit as such.
HFUT_REF_DOC,P023,MANUSCRIPT_FORMAT_INSTRUCTION,4,[,[,,,,宋体;SimSun,INHERITED_OR_UNSET,TRUE,FALSE,FF0000,,FALSE,FALSE,,FALSE,,,RED_INSTRUCTION_RUN,RED,RED_INSTRUCTIONAL_ANNOTATION,NO,LibreOffice-derived OOXML inspection of hash-verified legacy source; inherited properties remain explicit as such.
HFUT_REF_DOC,P023,MANUSCRIPT_FORMAT_INSTRUCTION,5,序号,序号,,,,宋体;SimSun,INHERITED_OR_UNSET,TRUE,FALSE,FF0000,,FALSE,FALSE,,FALSE,,,RED_INSTRUCTION_RUN,RED,RED_INSTRUCTIONAL_ANNOTATION,NO,LibreOffice-derived OOXML inspection of hash-verified legacy source; inherited properties remain explicit as such.
